frame,source,multiplier,emission_strength,light_energy
358,pool_neon:MAT_Prop_NeonRed_pool_1,0.939751,4.688299,7.048133
358,pool_neon:MAT_Prop_NeonRed_pool_2,0.939751,4.600629,7.048133
359,pool_neon:MAT_Prop_NeonRed_pool_0,0.983744,3.443104,7.378080
359,pool_neon:MAT_Prop_NeonRed_pool_1,0.983744,4.907775,7.378080
359,pool_neon:MAT_Prop_NeonRed_pool_2,0.983744,4.816000,7.378080
360,pool_neon:MAT_Prop_NeonRed_pool_0,0.975212,3.413242,7.314090
360,pool_neon:MAT_Prop_NeonRed_pool_1,0.975212,4.865210,7.314090
360,pool_neon:MAT_Prop_NeonRed_pool_2,0.975212,4.774231,7.314090
361,pool_neon:MAT_Prop_NeonRed_pool_0,0.980858,3.433003,7.356435
361,pool_neon:MAT_Prop_NeonRed_pool_1,0.980858,4.893377,7.356435
361,pool_neon:MAT_Prop_NeonRed_pool_2,0.980858,4.801872,7.356435
362,pool_neon:MAT_Prop_NeonRed_pool_0,0.943587,3.302554,7.076902
362,pool_neon:MAT_Prop_NeonRed_pool_1,0.943587,4.707437,7.076902
362,pool_neon:MAT_Prop_NeonRed_pool_2,0.943587,4.619408,7.076902
363,pool_neon:MAT_Prop_NeonRed_pool_0,0.933509,3.267282,7.001317
363,pool_neon:MAT_Prop_NeonRed_pool_1,0.933509,4.657159,7.001317
363,pool_neon:MAT_Prop_NeonRed_pool_2,0.933509,4.570071,7.001317
364,pool_neon:MAT_Prop_NeonRed_pool_0,0.977436,3.421026,7.330770
364,pool_neon:MAT_Prop_NeonRed_pool_1,0.977436,4.876305,7.330770
364,pool_neon:MAT_Prop_NeonRed_pool_2,0.977436,4.785119,7.330770
365,pool_neon:MAT_Prop_NeonRed_pool_0,0.955783,3.345241,7.168373
365,pool_neon:MAT_Prop_NeonRed_pool_1,0.955783,4.768281,7.168373
365,pool_neon:MAT_Prop_NeonRed_pool_2,0.955783,4.679115,7.168373
366,pool_neon:MAT_Prop_NeonRed_pool_0,0.972747,3.404615,7.295603
366,pool_neon:MAT_Prop_NeonRed_pool_1,0.972747,4.852912,7.295603
366,pool_neon:MAT_Prop_NeonRed_pool_2,0.972747,4.762164,7.295603
367,pool_neon:MAT_Prop_NeonRed_pool_0,0.937986,3.282951,7.034895
367,pool_neon:MAT_Prop_NeonRed_pool_1,0.937986,4.679494,7.034895
367,pool_neon:MAT_Prop_NeonRed_pool_2,0.937986,4.591988,7.034895
368,pool_neon:MAT_Prop_NeonRed_pool_0,0.936195,3.276683,7.021463
368,pool_neon:MAT_Prop_NeonRed_pool_1,0.936195,4.670559,7.021463
368,pool_neon:MAT_Prop_NeonRed_pool_2,0.936195,4.583220,7.021463
369,pool_neon:MAT_Prop_NeonRed_pool_0,0.982285,3.437997,7.367138
369,pool_neon:MAT_Prop_NeonRed_pool_1,0.982285,4.900496,7.367138
369,pool_neon:MAT_Prop_NeonRed_pool_2,0.982285,4.808858,7.367138
370,pool_neon:MAT_Prop_NeonRed_pool_0,0.692053,2.422186,5.190398
370,pool_neon:MAT_Prop_NeonRed_pool_1,0.692053,3.452565,5.190398
370,pool_neon:MAT_Prop_NeonRed_pool_2,0.692053,3.388003,5.190398
371,pool_neon:MAT_Prop_NeonRed_pool_0,0.981035,3.433622,7.357762
371,pool_neon:MAT_Prop_NeonRed_pool_1,0.981035,4.894260,7.357762
371,pool_neon:MAT_Prop_NeonRed_pool_2,0.981035,4.802738,7.357762
372,pool_neon:MAT_Prop_NeonRed_pool_0,0.972714,3.404499,7.295355
372,pool_neon:MAT_Prop_NeonRed_pool_1,0.972714,4.852748,7.295355
372,pool_neon:MAT_Prop_NeonRed_pool_2,0.972714,4.762002,7.295355
373,pool_neon:MAT_Prop_NeonRed_pool_0,0.976377,3.417320,7.322828
373,pool_neon:MAT_Prop_NeonRed_pool_1,0.976377,4.871022,7.322828
373,pool_neon:MAT_Prop_NeonRed_pool_2,0.976377,4.779935,7.322828
374,pool_neon:MAT_Prop_NeonRed_pool_0,0.930544,3.256904,6.979080
374,pool_neon:MAT_Prop_NeonRed_pool_1,0.930544,4.642367,6.979080
374,pool_neon:MAT_Prop_NeonRed_pool_2,0.930544,4.555555,6.979080
375,pool_neon:MAT_Prop_NeonRed_pool_0,0.954398,3.340393,7.157985
375,pool_neon:MAT_Prop_NeonRed_pool_1,0.954398,4.761371,7.157985
375,pool_neon:MAT_Prop_NeonRed_pool_2,0.954398,4.672335,7.157985
376,pool_neon:MAT_Prop_NeonRed_pool_0,0.949369,3.322792,7.120267
376,pool_neon:MAT_Prop_NeonRed_pool_1,0.949369,4.736282,7.120267
376,pool_neon:MAT_Prop_NeonRed_pool_2,0.949369,4.647715,7.120267
377,pool_neon:MAT_Prop_NeonRed_pool_0,0.988745,3.460608,7.415587
377,pool_neon:MAT_Prop_NeonRed_pool_1,0.988745,4.932724,7.415587
377,pool_neon:MAT_Prop_NeonRed_pool_2,0.988745,4.840483,7.415587
378,pool_neon:MAT_Prop_NeonRed_pool_0,0.941774,3.296209,7.063305
378,pool_neon:MAT_Prop_NeonRed_pool_1,0.941774,4.698392,7.063305
378,pool_neon:MAT_Prop_NeonRed_pool_2,0.941774,4.610533,7.063305
379,pool_neon:MAT_Prop_NeonRed_pool_0,0.930712,3.257492,6.980340
379,pool_neon:MAT_Prop_NeonRed_pool_1,0.930712,4.643205,6.980340
379,pool_neon:MAT_Prop_NeonRed_pool_2,0.930712,4.556378,6.980340
380,pool_neon:MAT_Prop_NeonRed_pool_0,0.921633,3.225716,6.912248
380,pool_neon:MAT_Prop_NeonRed_pool_1,0.921633,4.597911,6.912248
380,pool_neon:MAT_Prop_NeonRed_pool_2,0.921633,4.511931,6.912248
381,pool_neon:MAT_Prop_NeonRed_pool_0,0.926891,3.244118,6.951683
381,pool_neon:MAT_Prop_NeonRed_pool_1,0.926891,4.624142,6.951683
381,pool_neon:MAT_Prop_NeonRed_pool_2,0.926891,4.537672,6.951683
382,pool_neon:MAT_Prop_NeonRed_pool_0,0.973714,3.407999,7.302855
382,pool_neon:MAT_Prop_NeonRed_pool_1,0.973714,4.857736,7.302855
382,pool_neon:MAT_Prop_NeonRed_pool_2,0.973714,4.766898,7.302855
383,pool_neon:MAT_Prop_NeonRed_pool_0,0.933176,3.266116,6.998820
383,pool_neon:MAT_Prop_NeonRed_pool_1,0.933176,4.655497,6.998820
383,pool_neon:MAT_Prop_NeonRed_pool_2,0.933176,4.568441,6.998820
384,pool_neon:MAT_Prop_NeonRed_pool_0,0.978029,3.423102,7.335218
384,pool_neon:MAT_Prop_NeonRed_pool_1,0.978029,4.879263,7.335218
384,pool_neon:MAT_Prop_NeonRed_pool_2,0.978029,4.788022,7.335218
385,pool_neon:MAT_Prop_NeonRed_pool_0,0.946147,3.311514,7.096102
385,pool_neon:MAT_Prop_NeonRed_pool_1,0.946147,4.720208,7.096102
385,pool_neon:MAT_Prop_NeonRed_pool_2,0.946147,4.631941,7.096102
386,pool_neon:MAT_Prop_NeonRed_pool_0,0.924113,3.234395,6.930847
386,pool_neon:MAT_Prop_NeonRed_pool_1,0.924113,4.610283,6.930847
386,pool_neon:MAT_Prop_NeonRed_pool_2,0.924113,4.524072,6.930847
387,pool_neon:MAT_Prop_NeonRed_pool_0,0.921763,3.226170,6.913222
387,pool_neon:MAT_Prop_NeonRed_pool_1,0.921763,4.598559,6.913222
387,pool_neon:MAT_Prop_NeonRed_pool_2,0.921763,4.512567,6.913222
388,pool_neon:MAT_Prop_NeonRed_pool_0,0.962726,3.369541,7.220445
388,pool_neon:MAT_Prop_NeonRed_pool_1,0.962726,4.802919,7.220445
388,pool_neon:MAT_Prop_NeonRed_pool_2,0.962726,4.713105,7.220445
389,pool_neon:MAT_Prop_NeonRed_pool_0,0.983560,3.442460,7.376700
389,pool_neon:MAT_Prop_NeonRed_pool_1,0.983560,4.906857,7.376700
389,pool_neon:MAT_Prop_NeonRed_pool_2,0.983560,4.815100,7.376700
390,pool_neon:MAT_Prop_NeonRed_pool_0,0.987479,3.456176,7.406092
390,pool_neon:MAT_Prop_NeonRed_pool_1,0.987479,4.926408,7.406092
390,pool_neon:MAT_Prop_NeonRed_pool_2,0.987479,4.834285,7.406092
391,pool_neon:MAT_Prop_NeonRed_pool_0,0.927270,3.245445,6.954525
391,pool_neon:MAT_Prop_NeonRed_pool_1,0.927270,4.626033,6.954525
391,pool_neon:MAT_Prop_NeonRed_pool_2,0.927270,4.539527,6.954525
392,pool_neon:MAT_Prop_NeonRed_pool_0,0.983822,3.443377,7.378665
392,pool_neon:MAT_Prop_NeonRed_pool_1,0.983822,4.908164,7.378665
392,pool_neon:MAT_Prop_NeonRed_pool_2,0.983822,4.816382,7.378665
393,pool_neon:MAT_Prop_NeonRed_pool_0,0.930206,3.255721,6.976545
393,pool_neon:MAT_Prop_NeonRed_pool_1,0.930206,4.640681,6.976545
393,pool_neon:MAT_Prop_NeonRed_pool_2,0.930206,4.553901,6.976545
394,pool_neon:MAT_Prop_NeonRed_pool_0,0.979477,3.428170,7.346078
394,pool_neon:MAT_Prop_NeonRed_pool_1,0.979477,4.886487,7.346078
394,pool_neon:MAT_Prop_NeonRed_pool_2,0.979477,4.795111,7.346078
395,pool_neon:MAT_Prop_NeonRed_pool_0,0.983621,3.442673,7.377158
395,pool_neon:MAT_Prop_NeonRed_pool_1,0.983621,4.907161,7.377158
395,pool_neon:MAT_Prop_NeonRed_pool_2,0.983621,4.815398,7.377158
396,pool_neon:MAT_Prop_NeonRed_pool_0,0.984321,3.445124,7.382408
396,pool_neon:MAT_Prop_NeonRed_pool_1,0.984321,4.910653,7.382408
396,pool_neon:MAT_Prop_NeonRed_pool_2,0.984321,4.818825,7.382408
397,pool_neon:MAT_Prop_NeonRed_pool_0,0.927932,3.247762,6.959490
397,pool_neon:MAT_Prop_NeonRed_pool_1,0.927932,4.629336,6.959490
397,pool_neon:MAT_Prop_NeonRed_pool_2,0.927932,4.542768,6.959490
398,pool_neon:MAT_Prop_NeonRed_pool_0,0.980742,3.432597,7.355565
398,pool_neon:MAT_Prop_NeonRed_pool_1,0.980742,4.892798,7.355565
398,pool_neon:MAT_Prop_NeonRed_pool_2,0.980742,4.801304,7.355565
399,pool_neon:MAT_Prop_NeonRed_pool_0,0.941314,3.294599,7.059855
399,pool_neon:MAT_Prop_NeonRed_pool_1,0.941314,4.696097,7.059855
399,pool_neon:MAT_Prop_NeonRed_pool_2,0.941314,4.608281,7.059855
400,pool_neon:MAT_Prop_NeonRed_pool_0,0.920078,3.220273,6.900585
400,pool_neon:MAT_Prop_NeonRed_pool_1,0.920078,4.590153,6.900585
400,pool_neon:MAT_Prop_NeonRed_pool_2,0.920078,4.504318,6.900585
401,pool_neon:MAT_Prop_NeonRed_pool_0,0.973757,3.408149,7.303178
401,pool_neon:MAT_Prop_NeonRed_pool_1,0.973757,4.857951,7.303178
401,pool_neon:MAT_Prop_NeonRed_pool_2,0.973757,4.767108,7.303178
402,pool_neon:MAT_Prop_NeonRed_pool_0,0.962153,3.367536,7.216147
402,pool_neon:MAT_Prop_NeonRed_pool_1,0.962153,4.800060,7.216147
402,pool_neon:MAT_Prop_NeonRed_pool_2,0.962153,4.710300,7.216147
403,pool_neon:MAT_Prop_NeonRed_pool_0,0.983909,3.443682,7.379317
403,pool_neon:MAT_Prop_NeonRed_pool_1,0.983909,4.908598,7.379317
403,pool_neon:MAT_Prop_NeonRed_pool_2,0.983909,4.816808,7.379317
404,pool_neon:MAT_Prop_NeonRed_pool_0,0.930664,3.257324,6.979980
404,pool_neon:MAT_Prop_NeonRed_pool_1,0.930664,4.642965,6.979980
404,pool_neon:MAT_Prop_NeonRed_pool_2,0.930664,4.556143,6.979980
405,pool_neon:MAT_Prop_NeonRed_pool_0,0.986150,3.451525,7.396125
405,pool_neon:MAT_Prop_NeonRed_pool_1,0.986150,4.919778,7.396125
405,pool_neon:MAT_Prop_NeonRed_pool_2,0.986150,4.827779,7.396125
406,pool_neon:MAT_Prop_NeonRed_pool_0,0.989461,3.463113,7.420958
406,pool_neon:MAT_Prop_NeonRed_pool_1,0.989461,4.936296,7.420958
406,pool_neon:MAT_Prop_NeonRed_pool_2,0.989461,4.843988,7.420958
407,pool_neon:MAT_Prop_NeonRed_pool_0,0.721113,2.523896,5.408347
407,pool_neon:MAT_Prop_NeonRed_pool_1,0.721113,3.597542,5.408347
407,pool_neon:MAT_Prop_NeonRed_pool_2,0.721113,3.530269,5.408347
408,pool_neon:MAT_Prop_NeonRed_pool_0,0.936726,3.278541,7.025445
408,pool_neon:MAT_Prop_NeonRed_pool_1,0.936726,4.673208,7.025445
408,pool_neon:MAT_Prop_NeonRed_pool_2,0.936726,4.585820,7.025445
409,pool_neon:MAT_Prop_NeonRed_pool_0,0.945276,3.308466,7.089570
409,pool_neon:MAT_Prop_NeonRed_pool_1,0.945276,4.715863,7.089570
409,pool_neon:MAT_Prop_NeonRed_pool_2,0.945276,4.627677,7.089570
410,pool_neon:MAT_Prop_NeonRed_pool_0,0.978738,3.425583,7.340535
410,pool_neon:MAT_Prop_NeonRed_pool_1,0.978738,4.882801,7.340535
410,pool_neon:MAT_Prop_NeonRed_pool_2,0.978738,4.791493,7.340535
411,pool_neon:MAT_Prop_NeonRed_pool_0,0.982047,3.437165,7.365353
411,pool_neon:MAT_Prop_NeonRed_pool_1,0.982047,4.899309,7.365353
411,pool_neon:MAT_Prop_NeonRed_pool_2,0.982047,4.807693,7.365353
412,pool_neon:MAT_Prop_NeonRed_pool_0,0.929415,3.252953,6.970612
412,pool_neon:MAT_Prop_NeonRed_pool_1,0.929415,4.636734,6.970612
412,pool_neon:MAT_Prop_NeonRed_pool_2,0.929415,4.550028,6.970612
413,pool_neon:MAT_Prop_NeonRed_pool_0,0.983323,3.441630,7.374922
413,pool_neon:MAT_Prop_NeonRed_pool_1,0.983323,4.905675,7.374922
413,pool_neon:MAT_Prop_NeonRed_pool_2,0.983323,4.813939,7.374922
414,pool_neon:MAT_Prop_NeonRed_pool_0,0.977564,3.421474,7.331730
414,pool_neon:MAT_Prop_NeonRed_pool_1,0.977564,4.876944,7.331730
414,pool_neon:MAT_Prop_NeonRed_pool_2,0.977564,4.785746,7.331730
415,pool_neon:MAT_Prop_NeonRed_pool_0,0.987927,3.457744,7.409453
415,pool_neon:MAT_Prop_NeonRed_pool_1,0.987927,4.928643,7.409453
415,pool_neon:MAT_Prop_NeonRed_pool_2,0.987927,4.836479,7.409453
416,pool_neon:MAT_Prop_NeonRed_pool_0,0.951026,3.328591,7.132695
416,pool_neon:MAT_Prop_NeonRed_pool_1,0.951026,4.744549,7.132695
416,pool_neon:MAT_Prop_NeonRed_pool_2,0.951026,4.655827,7.132695
417,pool_neon:MAT_Prop_NeonRed_pool_0,0.941604,3.295614,7.062030
417,pool_neon:MAT_Prop_NeonRed_pool_1,0.941604,4.697544,7.062030
417,pool_neon:MAT_Prop_NeonRed_pool_2,0.941604,4.609701,7.062030
418,pool_neon:MAT_Prop_NeonRed_pool_0,0.945603,3.309610,7.092022
418,pool_neon:MAT_Prop_NeonRed_pool_1,0.945603,4.717494,7.092022
418,pool_neon:MAT_Prop_NeonRed_pool_2,0.945603,4.629278,7.092022
419,pool_neon:MAT_Prop_NeonRed_pool_0,0.943243,3.301351,7.074323
419,pool_neon:MAT_Prop_NeonRed_pool_1,0.943243,4.705720,7.074323
419,pool_neon:MAT_Prop_NeonRed_pool_2,0.943243,4.617724,7.074323
420,pool_neon:MAT_Prop_NeonRed_pool_0,0.973563,3.407470,7.301722
420,pool_neon:MAT_Prop_NeonRed_pool_1,0.973563,4.856983,7.301722
420,pool_neon:MAT_Prop_NeonRed_pool_2,0.973563,4.766158,7.301722
421,pool_neon:MAT_Prop_NeonRed_pool_0,0.987985,3.457947,7.409887
421,pool_neon:MAT_Prop_NeonRed_pool_1,0.987985,4.928933,7.409887
421,pool_neon:MAT_Prop_NeonRed_pool_2,0.987985,4.836763,7.409887
422,pool_neon:MAT_Prop_NeonRed_pool_0,0.924473,3.235656,6.933547
422,pool_neon:MAT_Prop_NeonRed_pool_1,0.924473,4.612079,6.933547
422,pool_neon:MAT_Prop_NeonRed_pool_2,0.924473,4.525834,6.933547
423,pool_neon:MAT_Prop_NeonRed_pool_0,0.975012,3.412542,7.312590
423,pool_neon:MAT_Prop_NeonRed_pool_1,0.975012,4.864212,7.312590
423,pool_neon:MAT_Prop_NeonRed_pool_2,0.975012,4.773252,7.312590
424,pool_neon:MAT_Prop_NeonRed_pool_0,0.973106,3.405871,7.298295
424,pool_neon:MAT_Prop_NeonRed_pool_1,0.973106,4.854703,7.298295
424,pool_neon:MAT_Prop_NeonRed_pool_2,0.973106,4.763921,7.298295
425,pool_neon:MAT_Prop_NeonRed_pool_0,0.974015,3.409053,7.305112
425,pool_neon:MAT_Prop_NeonRed_pool_1,0.974015,4.859238,7.305112
425,pool_neon:MAT_Prop_NeonRed_pool_2,0.974015,4.768371,7.305112
426,pool_neon:MAT_Prop_NeonRed_pool_0,0.666163,2.331570,4.996223
426,pool_neon:MAT_Prop_NeonRed_pool_1,0.666163,3.323403,4.996223
426,pool_neon:MAT_Prop_NeonRed_pool_2,0.666163,3.261256,4.996223
427,pool_neon:MAT_Prop_NeonRed_pool_0,0.935268,3.273438,7.014510
427,pool_neon:MAT_Prop_NeonRed_pool_1,0.935268,4.665934,7.014510
427,pool_neon:MAT_Prop_NeonRed_pool_2,0.935268,4.578682,7.014510
428,pool_neon:MAT_Prop_NeonRed_pool_0,0.979815,3.429352,7.348612
428,pool_neon:MAT_Prop_NeonRed_pool_1,0.979815,4.888174,7.348612
428,pool_neon:MAT_Prop_NeonRed_pool_2,0.979815,4.796766,7.348612
429,pool_neon:MAT_Prop_NeonRed_pool_0,0.976138,3.416483,7.321035
429,pool_neon:MAT_Prop_NeonRed_pool_1,0.976138,4.869829,7.321035
429,pool_neon:MAT_Prop_NeonRed_pool_2,0.976138,4.778765,7.321035
430,pool_neon:MAT_Prop_NeonRed_pool_0,0.988469,3.459642,7.413518
430,pool_neon:MAT_Prop_NeonRed_pool_1,0.988469,4.931347,7.413518
430,pool_neon:MAT_Prop_NeonRed_pool_2,0.988469,4.839132,7.413518
431,pool_neon:MAT_Prop_NeonRed_pool_0,0.972775,3.404712,7.295812
431,pool_neon:MAT_Prop_NeonRed_pool_1,0.972775,4.853052,7.295812
431,pool_neon:MAT_Prop_NeonRed_pool_2,0.972775,4.762301,7.295812
432,pool_neon:MAT_Prop_NeonRed_pool_0,0.985250,3.448375,7.389375
432,pool_neon:MAT_Prop_NeonRed_pool_1,0.985250,4.915288,7.389375
432,pool_neon:MAT_Prop_NeonRed_pool_2,0.985250,4.823373,7.389375
433,pool_neon:MAT_Prop_NeonRed_pool_0,0.922541,3.228894,6.919058
433,pool_neon:MAT_Prop_NeonRed_pool_1,0.922541,4.602441,6.919058
433,pool_neon:MAT_Prop_NeonRed_pool_2,0.922541,4.516376,6.919058
434,pool_neon:MAT_Prop_NeonRed_pool_0,0.984489,3.445711,7.383667
434,pool_neon:MAT_Prop_NeonRed_pool_1,0.984489,4.911492,7.383667
434,pool_neon:MAT_Prop_NeonRed_pool_2,0.984489,4.819648,7.383667
435,pool_neon:MAT_Prop_NeonRed_pool_0,0.981355,3.434743,7.360162
435,pool_neon:MAT_Prop_NeonRed_pool_1,0.981355,4.895856,7.360162
435,pool_neon:MAT_Prop_NeonRed_pool_2,0.981355,4.804305,7.360162
436,pool_neon:MAT_Prop_NeonRed_pool_0,0.932943,3.265300,6.997072
436,pool_neon:MAT_Prop_NeonRed_pool_1,0.932943,4.654335,6.997072
436,pool_neon:MAT_Prop_NeonRed_pool_2,0.932943,4.567300,6.997072
437,pool_neon:MAT_Prop_NeonRed_pool_0,0.984487,3.445705,7.383653
437,pool_neon:MAT_Prop_NeonRed_pool_1,0.984487,4.911482,7.383653
437,pool_neon:MAT_Prop_NeonRed_pool_2,0.984487,4.819638,7.383653
438,pool_neon:MAT_Prop_NeonRed_pool_0,0.972934,3.405269,7.297005
438,pool_neon:MAT_Prop_NeonRed_pool_1,0.972934,4.853845,7.297005
438,pool_neon:MAT_Prop_NeonRed_pool_2,0.972934,4.763079,7.297005
439,pool_neon:MAT_Prop_NeonRed_pool_0,0.973860,3.408510,7.303950
439,pool_neon:MAT_Prop_NeonRed_pool_1,0.973860,4.858465,7.303950
439,pool_neon:MAT_Prop_NeonRed_pool_2,0.973860,4.767612,7.303950
440,pool_neon:MAT_Prop_NeonRed_pool_0,0.972203,3.402710,7.291523
440,pool_neon:MAT_Prop_NeonRed_pool_1,0.972203,4.850198,7.291523
440,pool_neon:MAT_Prop_NeonRed_pool_2,0.972203,4.759500,7.291523
441,pool_neon:MAT_Prop_NeonRed_pool_0,0.929640,3.253740,6.972300
441,pool_neon:MAT_Prop_NeonRed_pool_1,0.929640,4.637857,6.972300
441,pool_neon:MAT_Prop_NeonRed_pool_2,0.929640,4.551130,6.972300
442,pool_neon:MAT_Prop_NeonRed_pool_0,0.984971,3.447399,7.387283
442,pool_neon:MAT_Prop_NeonRed_pool_1,0.984971,4.913896,7.387283
442,pool_neon:MAT_Prop_NeonRed_pool_2,0.984971,4.822007,7.387283
443,pool_neon:MAT_Prop_NeonRed_pool_0,0.928027,3.248095,6.960203
443,pool_neon:MAT_Prop_NeonRed_pool_1,0.928027,4.629810,6.960203
443,pool_neon:MAT_Prop_NeonRed_pool_2,0.928027,4.543233,6.960203
444,pool_neon:MAT_Prop_NeonRed_pool_0,0.964849,3.376971,7.236368
444,pool_neon:MAT_Prop_NeonRed_pool_1,0.964849,4.813510,7.236368
444,pool_neon:MAT_Prop_NeonRed_pool_2,0.964849,4.723498,7.236368
445,pool_neon:MAT_Prop_NeonRed_pool_0,0.933387,3.266854,7.000402
445,pool_neon:MAT_Prop_NeonRed_pool_1,0.933387,4.656550,7.000402
445,pool_neon:MAT_Prop_NeonRed_pool_2,0.933387,4.569474,7.000402
446,pool_neon:MAT_Prop_NeonRed_pool_0,0.966087,3.381305,7.245653
446,pool_neon:MAT_Prop_NeonRed_pool_1,0.966087,4.819686,7.245653
446,pool_neon:MAT_Prop_NeonRed_pool_2,0.966087,4.729559,7.245653
447,pool_neon:MAT_Prop_NeonRed_pool_0,0.939227,3.287295,7.044202
447,pool_neon:MAT_Prop_NeonRed_pool_1,0.939227,4.685685,7.044202
447,pool_neon:MAT_Prop_NeonRed_pool_2,0.939227,4.598064,7.044202
448,pool_neon:MAT_Prop_NeonRed_pool_0,0.954346,3.340211,7.157595
448,pool_neon:MAT_Prop_NeonRed_pool_1,0.954346,4.761112,7.157595
448,pool_neon:MAT_Prop_NeonRed_pool_2,0.954346,4.672080,7.157595
449,pool_neon:MAT_Prop_NeonRed_pool_0,0.962024,3.367084,7.215180
449,pool_neon:MAT_Prop_NeonRed_pool_1,0.962024,4.799417,7.215180
449,pool_neon:MAT_Prop_NeonRed_pool_2,0.962024,4.709668,7.215180
450,pool_neon:MAT_Prop_NeonRed_pool_0,0.938369,3.284292,7.037768
450,pool_neon:MAT_Prop_NeonRed_pool_1,0.938369,4.681405,7.037768
450,pool_neon:MAT_Prop_NeonRed_pool_2,0.938369,4.593863,7.037768
451,pool_neon:MAT_Prop_NeonRed_pool_0,0.962054,3.367189,7.215405
451,pool_neon:MAT_Prop_NeonRed_pool_1,0.962054,4.799566,7.215405
451,pool_neon:MAT_Prop_NeonRed_pool_2,0.962054,4.709815,7.215405
452,pool_neon:MAT_Prop_NeonRed_pool_0,0.975005,3.412517,7.312538
452,pool_neon:MAT_Prop_NeonRed_pool_1,0.975005,4.864177,7.312538
452,pool_neon:MAT_Prop_NeonRed_pool_2,0.975005,4.773218,7.312538
453,pool_neon:MAT_Prop_NeonRed_pool_0,0.951011,3.328539,7.132583
453,pool_neon:MAT_Prop_NeonRed_pool_1,0.951011,4.744474,7.132583
453,pool_neon:MAT_Prop_NeonRed_pool_2,0.951011,4.655753,7.132583
454,pool_neon:MAT_Prop_NeonRed_pool_0,0.988259,3.458906,7.411943
454,pool_neon:MAT_Prop_NeonRed_pool_1,0.988259,4.930300,7.411943
454,pool_neon:MAT_Prop_NeonRed_pool_2,0.988259,4.838104,7.411943
455,pool_neon:MAT_Prop_NeonRed_pool_0,0.958364,3.354274,7.187730
455,pool_neon:MAT_Prop_NeonRed_pool_1,0.958364,4.781157,7.187730
455,pool_neon:MAT_Prop_NeonRed_pool_2,0.958364,4.691751,7.187730
456,pool_neon:MAT_Prop_NeonRed_pool_0,0.944278,3.304973,7.082085
456,pool_neon:MAT_Prop_NeonRed_pool_1,0.944278,4.710884,7.082085
456,pool_neon:MAT_Prop_NeonRed_pool_2,0.944278,4.622791,7.082085
457,pool_neon:MAT_Prop_NeonRed_pool_0,0.975536,3.414376,7.316520
457,pool_neon:MAT_Prop_NeonRed_pool_1,0.975536,4.866826,7.316520
457,pool_neon:MAT_Prop_NeonRed_pool_2,0.975536,4.775817,7.316520
458,pool_neon:MAT_Prop_NeonRed_pool_0,0.969821,3.394374,7.273658
458,pool_neon:MAT_Prop_NeonRed_pool_1,0.969821,4.838315,7.273658
458,pool_neon:MAT_Prop_NeonRed_pool_2,0.969821,4.747839,7.273658
459,pool_neon:MAT_Prop_NeonRed_pool_0,0.988291,3.459018,7.412183
459,pool_neon:MAT_Prop_NeonRed_pool_1,0.988291,4.930459,7.412183
459,pool_neon:MAT_Prop_NeonRed_pool_2,0.988291,4.838261,7.412183
460,pool_neon:MAT_Prop_NeonRed_pool_0,0.981957,3.436850,7.364677
460,pool_neon:MAT_Prop_NeonRed_pool_1,0.981957,4.898860,7.364677
460,pool_neon:MAT_Prop_NeonRed_pool_2,0.981957,4.807252,7.364677
461,pool_neon:MAT_Prop_NeonRed_pool_0,0.986868,3.454038,7.401510
461,pool_neon:MAT_Prop_NeonRed_pool_1,0.986868,4.923360,7.401510
461,pool_neon:MAT_Prop_NeonRed_pool_2,0.986868,4.831294,7.401510
462,pool_neon:MAT_Prop_NeonRed_pool_0,0.955871,3.345549,7.169033
462,pool_neon:MAT_Prop_NeonRed_pool_1,0.955871,4.768720,7.169033
462,pool_neon:MAT_Prop_NeonRed_pool_2,0.955871,4.679546,7.169033
463,pool_neon:MAT_Prop_NeonRed_pool_0,0.981029,3.433601,7.357718
463,pool_neon:MAT_Prop_NeonRed_pool_1,0.981029,4.894230,7.357718
463,pool_neon:MAT_Prop_NeonRed_pool_2,0.981029,4.802709,7.357718
464,pool_neon:MAT_Prop_NeonRed_pool_0,0.925587,3.239555,6.941903
464,pool_neon:MAT_Prop_NeonRed_pool_1,0.925587,4.617637,6.941903
464,pool_neon:MAT_Prop_NeonRed_pool_2,0.925587,4.531288,6.941903
465,pool_neon:MAT_Prop_NeonRed_pool_0,0.985550,3.449425,7.391625
465,pool_neon:MAT_Prop_NeonRed_pool_1,0.985550,4.916785,7.391625
465,pool_neon:MAT_Prop_NeonRed_pool_2,0.985550,4.824842,7.391625
466,pool_neon:MAT_Prop_NeonRed_pool_0,0.976791,3.418768,7.325932
466,pool_neon:MAT_Prop_NeonRed_pool_1,0.976791,4.873087,7.325932
466,pool_neon:MAT_Prop_NeonRed_pool_2,0.976791,4.781961,7.325932
467,pool_neon:MAT_Prop_NeonRed_pool_0,0.958677,3.355370,7.190078
467,pool_neon:MAT_Prop_NeonRed_pool_1,0.958677,4.782719,7.190078
467,pool_neon:MAT_Prop_NeonRed_pool_2,0.958677,4.693283,7.190078
468,pool_neon:MAT_Prop_NeonRed_pool_0,0.982342,3.438197,7.367565
468,pool_neon:MAT_Prop_NeonRed_pool_1,0.982342,4.900780,7.367565
468,pool_neon:MAT_Prop_NeonRed_pool_2,0.982342,4.809137,7.367565
